CLAVE,PSS/E,ID,SCL,FP,FEO,GCR,REGION,ZONA PDS,NOMBRE SUBESTACION,NODO,V1/V21/,NB / RMU2/,CAPACIDAD3/,NC4/
NORESTE909,656005,1,1,0.95,2017,NES,NES,HUEJUTLA,HUEJUTLA DOS,HJD-115,115/34.5,1,20,6
NORESTE910,656003,NE,1,0.95,2024,NES,NES,HUEJUTLA,HUEJUTLA DOS,HJD-115,115/34.5,1,30,6
NORESTE911,656007,1,1,0.95,2017,NES,NES,HUEJUTLA,MOLANGO,MOL-115,115/23,1,20,4
NORESTE912,656006,NE,1,0.95,2024,NES,NES,HUEJUTLA,ZACUALTIPAN,ZAC-115,115/23,1,20,0
NORESTE913,656011,1,1,0.95,2017,NES,NES,HUEJUTLA,CRUZ DE ATAQUE,CRQ-115,115/23,1,20,3
NORESTE914,656011,2,0,0,2031,NES,NES,HUEJUTLA,CRUZ DE ATAQUE,CRQ-115,115/23,2,20,3
NORESTE915,0,0,0,0,2023,NES,NES,HUEJUTLA,SAN BARTOLO,SBT-115,115/23,1,9.4,
NORESTE916,656004,2,1,0.95,2017,NES,NES,HUEJUTLA,HUEJUTLA DOS,HJD-115,115/13.8,2,9.4,6
NORESTE917,656004,NE,1,0.95,2019,NES,NES,HUEJUTLA,HUEJUTLA DOS,HJD-115,115/13.8,2,20,6
NORTE1,5150,I1,0,0.95,2017,NORTE,NORTE,TORREON,MTGCA MET-MEX PENOLES SA DE CV,PEL-230,230,6.09041E+11,230,
NORTE2,5131,I1,0,0.95,2017,NORTE,NORTE,TORREON,CEMEX MEXICO SA DE CV,CMT-115,115,6.08911E+11,26.45,
NORTE3,51990,I1,0,0.95,2017,NORTE,NORTE,TORREON,MAGNELEC SA DE CV,QRE-115,115,6.09041E+11,6.501,
NORTE4,5151,I1,0,0.95,2017,NORTE,NORTE,TORREON,PARRAS CONE DE MEXICO SA CV,PCN-115,115,6.08951E+11,9,
NORTE5,5139,I1,0,0.95,2017,NORTE,NORTE,TORREON,MOTORES JOHN DEERE SA CV,JDP-115,115,6.08971E+11,14,
NORTE6,51995,I1,0,0.95,2017,NORTE,NORTE,TORREON,FUNDILAG HIERRO SA DE CV,FDL-115,115,6.08981E+11,16.875,
NORTE7,5085,I1,0,0.95,2017,NORTE,NORTE,TORREON,DELPHI SIST DE ENER S DE RL CV,DPH-115,115,6.08001E+11,3,
NORTE8,51993,I1,0,0.95,2017,NORTE,NORTE,TORREON,MONTIAC SA DE CV,MON-115,115,6.0899E+11,6,
NORTE9,5043,I2,0,0.95,2017,NORTE,NORTE,TORREON,WRANGLER DE MEXICO,LJT-115,115,6.08981E+11,4.5,
NORTE10,0,x,0,1,,NORTE,NORTE,TORREON,PARRAS DE LA LAGUNA,PRL-115,115,,,
NORTE11,5043,I2,0,0.95,2017,NORTE,NORTE,TORREON,TBG APPAREL S DE RL DE CV,LJT-115,115,6.08E+11,2.25,
NORTE12,5043,I2,0,0.95,2017,NORTE,NORTE,TORREON,TB SEWTECH DE MEXICO S RL CV,LJT-115,115,6.08011E+11,1.08,
NORTE13,51994,I1,0,0.95,2017,NORTE,NORTE,TORREON,CATERPILLAR TORREON S DE RL CV,CTP-115,115,6.0802E+11,7,
NORTE14,5090,I1,0,0.95,2017,NORTE,NORTE,TORREON,TAKATA DE MEXICO SA DE CV,TAK-115,115,6.09061E+11,4.5,
NORTE15,5091,I1,0,0.95,2017,NORTE,NORTE,TORREON,COM DE LAC Y DERIVADOS SA CV,CLA-115,115,6.131E+11,7,
NORTE16,51996,I1,0,0.95,2017,NORTE,NORTE,TORREON,GRUPO ESSEX DE MEX S DE RL CV,GEX-115,115,6.43121E+11,4.5,
NORTE17,5058,I1,0,0.95,2017,NORTE,NORTE,TORREON,IND BLUE FORCE S DE RL DE CV,TOT-115,115,6.43091E+11,0.8,
NORTE18,5063,I1,0,0.95,2017,NORTE,NORTE,TORREON,INDUSTRIAS DE LINAMAR SA CV,RNT-115,115,6.32901E+11,8,
NORTE19,50325,I1,0,0.95,2017,NORTE,NORTE,TORREON,CIA MINERA AUTLAN SAB DE CV,MAU-115,115,6.40091E+11,26.887,
NORTE20,5072,I1,0,0.95,2017,NORTE,NORTE,TORREON,TUBERIA LAGUNA SA DE CV,TUL-115,115,6.32081E+11,7,
NORTE21,0,SP,0,0.95,2017,NORTE,NORTE,TORREON,IBERDROLA ENERGIA LA LAGUNA SA,IEL-115,115,6.32041E+11,9,
NORTE22,5063,I1,0,0.95,2017,NORTE,NORTE,TORREON,EQ INOXIDABLES DEL NORTE SA CV,PHS-115,115,6.3202E+11,0.87,
NORTE23,5072,I2,0,0.95,2017,NORTE,NORTE,TORREON,"ENVASES ELOPAK, SA DE CV",LAL-115,115,6.3204E+11,8,
NORTE24,5084,I1,0,0.95,2017,NORTE,NORTE,TORREON,REGIO MARMOL SA DE CV,REM-115,115,6.3514E+11,2,
NORTE25,5083,I1,0,0.95,2017,NORTE,NORTE,TORREON,MINERA ROBLE SA DE CV,MRO-115,115,6.3213E+11,26,
NORTE26,5084,NT,0,0.95,2020,NORTE,NORTE,TORREON,REGIO - MARMOL ETAPA II,RGD-115,115,,10,
NORTE27,51887,I1,0,0.95,2017,NORTE,NORTE,TORREON,PRODUCTOS LONEG S.A. DE C.V.,RLU-115,115,6.40161E+11,4.815,
NORTE28,,,,,2018,NORTE,NORTE,TORREON,ENERGIA LIMPIA DE LA LAGUNA SA,ELI-115,115,6.34181E+11,0.35,
NORTE29,5060,AM,1,1,,NORTE,NORTE,TORREON,AMORTIGUAMIENTO OC (TRS),TRS-115,115/115,11,,
NORTE30,5024,AM,1,1,,NORTE,NORTE,TORREON,AMORTIGUAMIENTO OC (AND),AND-115,115/115,11,,
NORTE31,5038,AM,1,1,,NORTE,NORTE,TORREON,AMORTIGUAMIENTO OC (GPL),GPL-115,115/115,11,,
NORTE32,5067,AM,1,1,,NORTE,NORTE,TORREON,AMORTIGUAMIENTO OC (NAZ),NAZ-115,115/115,11,,
NORTE33,5146,1,1,0.95,2017,NORTE,NORTE,TORREON,LAGUNA SECA,LSC-115,115/34.5,1,20,2
NORTE34,5146,1,1,0.95,2017,NORTE,NORTE,TORREON,LAGUNA SECA,LSC-115,115/34.5,2,20,1
NORTE35,5153,1,1,0.95,2017,NORTE,NORTE,TORREON,PAILA,PLA-115,115/34.5,1,9.35,2
NORTE36,5133,1,1,0.95,2017,NORTE,NORTE,TORREON,EMILIANO ZAPATA,EZT-115,115/34.5,1,12.5,1
NORTE37,5144,1,1,0.95,2017,NORTE,NORTE,TORREON,LAGUNA DEL REY,LRE-115,115/34.5,1,7.5,2
NORTE38,5159,1,1,0.95,2017,NORTE,NORTE,TORREON,TRES MANATIALES,TMA-115,115/34.5,1,20,3
NORTE39,5152,1,1,0.95,2017,NORTE,NORTE,TORREON,PEDRICENA,PDA-115,115/34.5,1,20,4
NORTE40,5152,1,1,0.95,2017,NORTE,NORTE,TORREON,PEDRICENA,PDA-115,115/34.5,2,20,3
NORTE41,51871,NT,1,0.95,2027,NORTE,NORTE,TORREON,RODEO II,RDO-115,115/34.5,1,20,3
NORTE42,50629,1,1,0.95,2017,NORTE,NORTE,TORREON,EL PILAR,ELP-115,115/34.5,2,20,1
NORTE43,51863,NT,1,0.95,2020,NORTE,NORTE,TORREON,PARRAS,PRA-115,115/34.5,3,20,3
NORTE44,5119,1,1,0.95,2017,NORTE,NORTE,TORREON,ARCADIO,ADI-115,115/13.8,1,20,2
NORTE45,5119,1,1,0.95,,NORTE,NORTE,TORREON,ARCADIO,ADI-115,115/13.8,1,30,2
NORTE46,5124,1,1,0.95,2017,NORTE,NORTE,TORREON,BATOPILAS,BAT-115,115/13.8,1,20,4
NORTE47,5124,1,1,0.95,2024,NORTE,NORTE,TORREON,BATOPILAS,BAT-115,115/13.8,1,30,4
NORTE48,5129,1,1,0.95,2017,NORTE,NORTE,TORREON,CALIFORNIA,CFN-115,115/13.8,1,20,4
NORTE49,5129,1,1,0.95,2020,NORTE,NORTE,TORREON,CALIFORNIA,CFN-115,115/13.8,1,30,4
NORTE50,5129,1,1,0.95,2017,NORTE,NORTE,TORREON,CALIFORNIA,CFN-115,115/13.8,2,30,4
NORTE51,5129,1,1,0.95,2030,NORTE,NORTE,TORREON,CALIFORNIA,CFN-115,115/13.8,2,40,4
NORTE52,5130,1,1,0.95,2017,NORTE,NORTE,TORREON,CHAVEZ,CZU-115,115/13.8,1,30,1
NORTE53,5130,1,1,0.95,2017,NORTE,NORTE,TORREON,CHAVEZ,CZU-115,115/13.8,2,30,3
NORTE54,5112,1,1,0.95,2017,NORTE,NORTE,TORREON,ESCUADRON 201,EDU-115,115/13.8,1,20,2
NORTE55,5112,1,1,0.95,2017,NORTE,NORTE,TORREON,ESCUADRON 201,EDU-115,115/13.8,2,20,1
NORTE56,5147,1,1,0.95,2017,NORTE,NORTE,TORREON,MATAMOROS,MAT-115,115/13.8,1,20,4
NORTE57,5147,1,1,0.95,2024,NORTE,NORTE,TORREON,MATAMOROS,MAT-115,115/13.8,1,30,3
NORTE58,5147,1,1,0.95,2017,NORTE,NORTE,TORREON,MATAMOROS,MAT-115,115/13.8,2,30,3
NORTE59,51863,NT,1,0.95,2017,NORTE,NORTE,TORREON,PARRAS,PRA-115,115/13.8,1,20,4
NORTE60,5158,1,1,0.95,2017,NORTE,NORTE,TORREON,SAN PEDRO,SPD-115,115/13.8,1,20,3
NORTE61,5158,1,1,0.95,2017,NORTE,NORTE,TORREON,SAN PEDRO,SPD-115,115/13.8,2,20,4
NORTE62,5158,1,1,0.95,2035,NORTE,NORTE,TORREON,SAN PEDRO,SPD-115,115/13.8,2,30,4
NORTE63,5120,1,1,0.95,2017,NORTE,NORTE,TORREON,ALLENDE,ALL-115,115/13.8,1,30,6
NORTE64,5120,1,1,0.95,2035,NORTE,NORTE,TORREON,ALLENDE,ALL-115,115/13.8,1,40,6
NORTE65,5120,1,1,0.95,2017,NORTE,NORTE,TORREON,ALLENDE,ALL-115,115/13.8,2,30,5
NORTE66,5149,1,1,0.95,2017,NORTE,NORTE,TORREON,MAYRAN,MAY-115,115/13.8,1,20,4
NORTE67,5149,1,1,0.95,2024,NORTE,NORTE,TORREON,MAYRAN,MAY-115,115/13.8,1,30,4
NORTE68,5176,1,1,0.95,2017,NORTE,NORTE,TORREON,VALLE VERDE,VAE-115,115/13.8,1,30,6
NORTE69,5118,1,1,0.95,2017,NORTE,NORTE,TORREON,ABASTOS,ABA-115,115/13.8,1,20,4
NORTE70,5118,1,1,0.95,2017,NORTE,NORTE,TORREON,ABASTOS,ABA-115,115/13.8,2,30,5
NORTE71,5161,1,1,0.95,2017,NORTE,NORTE,TORREON,TORREON,TRR-115,115/13.8,1,20,3
NORTE72,5161,1,1,0.95,2024,NORTE,NORTE,TORREON,TORREON,TRR-115,115/13.8,1,30,3
NORTE73,5161,1,1,0.95,2017,NORTE,NORTE,TORREON,TORREON,TRR-115,115/13.8,2,20,3
NORTE74,5142,1,1,0.95,2017,NORTE,NORTE,TORREON,LAGUNA DOS,LGD-115,115/13.8,1,40,6
NORTE75,5142,1,1,0.95,2017,NORTE,NORTE,TORREON,LAGUNA DOS,LGD-115,115/13.8,2,40,6
NORTE76,5058,I1,0,0.95,2017,NORTE,NORTE,TORREON,TORREON ORIENTE,TOT-115,115/13.8,1,30,5
NORTE77,5058,I1,0,0.95,2017,NORTE,NORTE,TORREON,TORREON ORIENTE,TOT-115,115/13.8,2,20,4
NORTE78,5058,I1,0,0.95,2026,NORTE,NORTE,TORREON,TORREON ORIENTE,TOT-115,115/13.8,2,30,4
NORTE79,5128,1,1,0.95,2017,NORTE,NORTE,TORREON,CEMENTOS,CEM-115,115/13.8,1,20,4
NORTE80,5128,1,1,0.95,2035,NORTE,NORTE,TORREON,CEMENTOS,CEM-115,115/13.8,1,30,4
NORTE81,5128,1,1,0.95,2017,NORTE,NORTE,TORREON,CEMENTOS,CEM-115,115/13.8,2,20,4
NORTE82,5145,1,1,0.95,2017,NORTE,NORTE,TORREON,LA ROSITA,LRT-115,115/13.8,1,20,2
NORTE83,5168,1,1,0.95,2017,NORTE,NORTE,TORREON,DIAGONAL,DGN-115,115/13.8,1,30,6
NORTE84,5168,1,1,0.95,2026,NORTE,NORTE,TORREON,DIAGONAL,DGN-115,115/13.8,2,30,
NORTE85,50327,1,1,0.95,2017,NORTE,NORTE,TORREON,JOHN DEERE,JND-115,115/13.8,1,30,5
NORTE86,50327,1,1,0.95,2027,NORTE,NORTE,TORREON,JOHN DEERE,JND-115,115/13.8,2,30,
NORTE87,5182,1,1,0.95,2017,NORTE,NORTE,TORREON,PASO DEL AGUILA,PSA-115,115/13.8,1,30,6
NORTE88,5182,1,1,0.95,2028,NORTE,NORTE,TORREON,PASO DEL AGUILA,PSA-115,115/13.8,2,30,
NORTE89,51001,NT,1,0.95,2018,NORTE,NORTE,TORREON,REVOLUCION,RVO-115,115/13.8,1,30,
NORTE90,51001,NT,1,0.95,2029,NORTE,NORTE,TORREON,REVOLUCION,RVO-115,115/13.8,2,30,
NORTE91,5031,NT,1,0.95,2026,NORTE,NORTE,TORREON,ALAMEDA,ALA-115,115/13.8,1,30,
NORTE92,51883,NT,1,0.95,2021,NORTE,NORTE,TORREON,LA UNION,LAU-115,115/13.8,1,30,
NORTE93,51883,NT,1,0.95,2030,NORTE,NORTE,TORREON,LA UNION,LAU-115,115/13.8,2,30,
NORTE94,51873,NT,1,0.95,2021,NORTE,NORTE,TORREON,VINEDOS,VDS-115,115/13.8,1,30,
NORTE95,51846,NT,1,0.95,,NORTE,NORTE,TORREON,CENTENARIO,CEN-115,115/13.8,1,30,
NORTE96,51846,NT,1,0.95,,NORTE,NORTE,TORREON,CENTENARIO,CEN-115,115/13.8,2,30,
NORTE97,5157,1,1,0.95,2017,NORTE,NORTE,TORREON,SACRAMENTO,SCT-115,115/13.8,1,30,3
NORTE98,5157,1,1,0.95,2017,NORTE,NORTE,TORREON,SACRAMENTO,SCT-115,115/13.8,2,30,3
NORTE99,5135,1,1,0.95,2017,NORTE,NORTE,TORREON,FRANCISCO ZARCO,FZA-115,115/13.8,1,20,5
NORTE100,5135,1,1,0.95,2017,NORTE,NORTE,TORREON,FRANCISCO ZARCO,FZA-115,115/13.8,2,5,2
NORTE101,5135,1,1,0.95,2020,NORTE,NORTE,TORREON,FRANCISCO ZARCO,FZA-115,115/13.8,2,20,2
NORTE102,5125,1,1,0.95,2017,NORTE,NORTE,TORREON,BERMEJILLO,BER-115,115/13.8,1,20,5
NORTE103,5125,1,1,0.95,--,NORTE,NORTE,TORREON,BERMEJILLO,BER-115,115/13.8,2,9.35,3
NORTE104,5127,1,1,0.95,2017,NORTE,NORTE,TORREON,CEBALLOS,CEB-115,115/13.8,1,20,3
NORTE105,5143,1,1,0.95,2017,NORTE,NORTE,TORREON,LEON GUZMAN,LGM-115,115/13.8,1,20,4
NORTE106,5143,1,1,0.95,2032,NORTE,NORTE,TORREON,LEON GUZMAN,LGM-115,115/13.8,1,30,4
NORTE107,5165,1,1,0.95,2017,NORTE,NORTE,TORREON,YERMO,YMO-115,115/13.8,1,20,2
NORTE108,5121,1,1,0.95,2017,NORTE,NORTE,TORREON,ALAMOS,AMS-115,115/13.8,1,20,3
NORTE109,5121,1,1,0.95,2017,NORTE,NORTE,TORREON,ALAMOS,AMS-115,115/13.8,2,20,4
NORTE110,5121,1,1,0.95,2024,NORTE,NORTE,TORREON,ALAMOS,AMS-115,115/13.8,2,30,4
NORTE111,50629,1,1,0.95,2017,NORTE,NORTE,TORREON,EL PILAR,ELP-115,115/13.8,1,20,4
NORTE112,5174,1,1,0.95,2017,NORTE,NORTE,TORREON,JARDIN,JAR-115,115/13.8,1,30,4
NORTE113,5174,1,1,0.95,2017,NORTE,NORTE,TORREON,JARDIN,JAR-115,115/13.8,2,30,4
NORTE114,5134,1,1,0.95,2017,NORTE,NORTE,TORREON,FRANCKE,FRC-115,115/13.8,1,40,6
NORTE115,5134,1,1,0.95,2017,NORTE,NORTE,TORREON,FRANCKE,FRC-115,115/13.8,2,40,4
NORTE116,5156,1,1,0.95,2017,NORTE,NORTE,TORREON,LA POPULAR,PPR-115,115/13.8,1,20,3
NORTE117,5169,1,1,0.95,2017,NORTE,NORTE,TORREON,DINAMITA,DIN-115,115/13.8,1,20,3
NORTE118,5169,1,1,0.95,,NORTE,NORTE,TORREON,DINAMITA,DIN-115,115/13.8,2,20,3
NORTE119,5189,1,1,0.95,2017,NORTE,NORTE,TORREON,CORONEL,CRN-115,115/13.8,1,30,5
NORTE120,5180,1,1,0.95,2017,NORTE,NORTE,TORREON,MIRAVALLE,MIR-115,115/13.8,1,30,6
NORTE121,5086,1,1,0.95,2017,NORTE,NORTE,TORREON,EL VERGEL,ELV-115,115/13.8,1,20,3
NORTE122,5086,1,1,0.95,2022,NORTE,NORTE,TORREON,EL VERGEL,ELV-115,115/13.8,2,20,3
NORTE123,51869,NT,1,0.95,2021,NORTE,NORTE,TORREON,MAPIMI,MPI-115,115/13.8,1,20,3
NORTE124,51003,NT,1,0.95,2020,NORTE,NORTE,TORREON,EL LUCERO,LCR-115,115/13.8,1,20,3
NORTE125,51865,NT,1,0.95,,NORTE,NORTE,TORREON,SAN FERNANDO,SFD-115,115/13.8,1,20,3
NORTE126,5310,I1,0,0.95,2017,NORTE,NORTE,SANTIAGO,IND MINERA MEXICO S.A DE C.V.,BBA-115,115,6.15921E+11,16.752,
NORTE127,53998,I1,0,0.95,2017,NORTE,NORTE,SANTIAGO,REFINADORA PLATA GVI S.A DE CV,GVI-115,115,6.2412E+11,10.864,
NORTE128,53321,I1,0,0.95,2017,NORTE,NORTE,SANTIAGO,MINERA SN FCO DEL ORO SA DE CV,SFO-115,115,6.1513E+11,27,
NORTE129,53995,I1,0,0.95,2017,NORTE,NORTE,SANTIAGO,MINERA FRESNILLO SA DE CV (MINERA SAN JULIAN),SAJ-115,115,6.2016E+11,30,
NORTE130,53997,I1,0,0.95,2017,NORTE,NORTE,SANTIAGO,DURAPLAY DE PARRAL S.A.P.I DE,DUR-115,115,6.15161E+11,14,
NORTE131,,,,,2018,NORTE,NORTE,SANTIAGO,TORREONCITOS SOLAR PV SA DE CV,TCS-115,115,6.2318E+11,0.3,
NORTE132,5330,AM,1,1,,NORTE,NORTE,SANTIAGO,AMORTIGUAMIENTO OC (SGD),SGD-115,115/115,11,,
NORTE133,5373,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,SANTA MARIA DEL ORO,SMO-115,115/34.5,1,20,3
NORTE134,5359,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,CATEDRAL,CAT-115,115/34.5,1,20,2
NORTE135,53991,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,GUACHOCHI,GCH-115,115/34.5,1,12.5,3
NORTE136,5398,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,PUERTO JUSTO,PTJ-115,115/34.5,1,20,2
NORTE137,52865,NT,1,0.95,2019,NORTE,NORTE,SANTIAGO,GUANACEVI,GVD-115,115/34.5,1,9.375,3
NORTE138,5370,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,PARRAL,PAR-115,115/13.8,1,30,3
NORTE139,5370,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,PARRAL,PAR-115,115/13.8,2,12.5,4
NORTE140,5370,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,PARRAL,PAR-115,115/13.8,3,12.5,3
NORTE141,5374,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,SANTIAGO UNO,SGU-115,115/13.8,2,20,6
NORTE142,5355,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,BOLIVAR,BLV-115,115/13.8,1,20,4
NORTE143,5388,1,1,0.95,2017,NORTE,NORTE,SANTIAGO,ALTAVISTA,ALV-115,115/13.8,1,30,4
NORTE144,53010,I1,0,0.95,2017,NORTE,NORTE,CAMARGO,"MINERA DEL NORTE, S.A. DE C.V. PLANTA HERCULES",HCL-230,230,6.04911E+11,43,
NORTE145,5326,I1,0,0.95,2017,NORTE,NORTE,CAMARGO,MINERA MAPLE S.A DE C.V.,NAC-115,115,6.0406E+11,5.156,
NORTE146,53272,I1,0,0.95,2017,NORTE,NORTE,CAMARGO,"MINERA DEL NORTE, S.A. DE C.V. LA PERLA CHIH.",LPL-115,115,6.04911E+11,14.013,
NORTE147,53269,I1,0,0.95,2017,NORTE,NORTE,CAMARGO,WRANGLER CHIHUAHUA SA DE CV,WRA-115,115,6.00991E+11,4.5,
NORTE148,5316,I1,0,0.95,2017,NORTE,NORTE,CAMARGO,AVANT ENERGIAS RENOVABLES,AER-115,115,6.0417E+11,0.201,
NORTE149,53966,NT,0,0.95,2018,NORTE,NORTE,CAMARGO,VIDRIERIA CHIHUAHUA,VSC-115,115,33130180807VIC160316034CCA,15,
NORTE150,53976,NT,0,0.95,2018,NORTE,NORTE,CAMARGO,CERVECERIA HEINEKEN MEOQUI,CHM-115,115,33130180828CCM080101035CCA,16.071,
NORTE151,,,,,2018,NORTE,NORTE,CAMARGO,RANCHO EL TRECE SOLAR PV SA,RTS-115,115,5.8618E+11,0.331,
NORTE152,5316,AM,1,1,,NORTE,NORTE,CAMARGO,AMORTIGUAMIENTO OC (CGD),CGD-115,115/115,11,,
NORTE153,0,x,0,1,,NORTE,NORTE,CAMARGO,AMORTIGUAMIENTO OC (MTA),MTA-115,115/115,11,,
NORTE154,5367,1,1,0.95,2017,NORTE,NORTE,CAMARGO,LAZARO CARDENAS,LCS-115,115/34.5,1,20,3
NORTE155,5367,1,1,0.95,2017,NORTE,NORTE,CAMARGO,LAZARO CARDENAS,LCS-115,115/34.5,2,20,2
NORTE156,53963,NT,1,0.95,2020,NORTE,NORTE,CAMARGO,RANCHO CUERNAVACA,RCV-115,115/34.5,1,9.35,3
NORTE157,5345,1,1,0.95,2017,NORTE,NORTE,CAMARGO,TRES HERMANOS,THS-115,115/34.5,1,30,2
NORTE158,5345,1,1,0.95,2017,NORTE,NORTE,CAMARGO,TRES HERMANOS,THS-115,115/34.5,2,30,2
NORTE159,5376,1,1,0.95,2017,NORTE,NORTE,CAMARGO,OASIS,OAS-115,115/34.5,1,30,3
NORTE160,5376,1,1,0.95,2017,NORTE,NORTE,CAMARGO,OASIS,OAS-115,115/34.5,2,30,3
NORTE161,53601,1,1,0.95,2017,NORTE,NORTE,CAMARGO,NUEVA HOLANDA,NHO-115,115/34.5,1,30,3
NORTE162,53601,1,1,0.95,2017,NORTE,NORTE,CAMARGO,NUEVA HOLANDA,NHO-115,115/34.5,2,30,3
NORTE163,53987,NT,1,0.95,2020,NORTE,NORTE,CAMARGO,EL TREBOL,ETB-115,115/34.5,1,30,3
NORTE164,53982,NT,1,0.95,2021,NORTE,NORTE,CAMARGO,EL MIMBRE,MIM-115,115/34.5,1,20,3
NORTE165,53982,NT,1,0.95,,NORTE,NORTE,CAMARGO,EL MIMBRE,MIM-115,115/34.5,2,20,3
NORTE166,5365,1,1,0.95,2017,NORTE,NORTE,CAMARGO,JIMENEZ,JEZ-115,115/34.5,2,20,5
NORTE167,5365,1,1,0.95,2028,NORTE,NORTE,CAMARGO,JIMENEZ,JEZ-115,115/34.5,2,30,5
NORTE168,5365,1,1,0.95,2017,NORTE,NORTE,CAMARGO,JIMENEZ,JEZ-115,115/34.5,3,20,5
NORTE169,5371,1,1,0.95,2017,NORTE,NORTE,CAMARGO,RIO FLORIDO,RIF-115,115/34.5,1,20,1
NORTE170,5371,1,1,0.95,2024,NORTE,NORTE,CAMARGO,RIO FLORIDO,RIF-115,115/34.5,1,30,1
NORTE171,5371,1,1,0.95,2036,NORTE,NORTE,CAMARGO,RIO FLORIDO,RIF-115,115/34.5,3,20,4
NORTE172,5361,1,1,0.95,2017,NORTE,NORTE,CAMARGO,ESCALON,ESC-115,115/34.5,1,9.35,2
NORTE173,5361,1,1,0.95,,NORTE,NORTE,CAMARGO,ESCALON,ESC-115,115/34.5,1,20,2
NORTE174,5369,1,1,0.95,2017,NORTE,NORTE,CAMARGO,OJINAGA,OJI-115,115/13.8,1,9.375,2
NORTE175,5369,1,1,0.95,2017,NORTE,NORTE,CAMARGO,OJINAGA,OJI-115,115/13.8,2,20,2
NORTE176,5368,1,1,0.95,2017,NORTE,NORTE,CAMARGO,MEOQUI,MOQ-115,115/13.8,1,20,4
NORTE177,5368,1,1,0.95,2024,NORTE,NORTE,CAMARGO,MEOQUI,MOQ-115,115/13.8,1,30,4
NORTE178,5363,1,1,0.95,2017,NORTE,NORTE,CAMARGO,FRANCISCO VILLA,FVL-115,115/13.8,1,20,6
NORTE179,5363,1,1,0.95,2017,NORTE,NORTE,CAMARGO,FRANCISCO VILLA,FVL-115,115/13.8,2,20,6
NORTE180,5366,1,1,0.95,2017,NORTE,NORTE,CAMARGO,KILOMETRO OCHENTA Y OCHO,KOO-115,115/13.8,1,20,6
NORTE181,5366,1,1,0.95,2036,NORTE,NORTE,CAMARGO,KILOMETRO OCHENTA Y OCHO,KOO-115,115/13.8,1,30,3
NORTE182,5358,1,1,0.95,2017,NORTE,NORTE,CAMARGO,CAMARGO UNO,CGU-115,115/13.8,1,20,3
NORTE183,5358,1,1,0.95,2017,NORTE,NORTE,CAMARGO,CAMARGO UNO,CGU-115,115/13.8,2,20,4
NORTE184,5360,1,1,0.95,2017,NORTE,NORTE,CAMARGO,DELICIAS,DEL-115,115/13.8,1,30,5
NORTE185,5360,1,1,0.95,2017,NORTE,NORTE,CAMARGO,DELICIAS,DEL-115,115/13.8,2,30,3
NORTE186,5391,1,1,0.95,2017,NORTE,NORTE,CAMARGO,BOQUILLITA,BQL-115,115/13.8,1,12.5,2
NORTE187,53985,NT,1,0.95,2024,NORTE,NORTE,CAMARGO,COLINA,CLN-115,115/13.8,1,20,3
NORTE188,5375,1,1,0.95,2017,NORTE,NORTE,CAMARGO,NAICA,NAI-115,115/13.8,1,9.35,2
NORTE189,5353,1,1,0.95,2017,NORTE,NORTE,CAMARGO,DELICIAS DOS,DLD-115,115/13.8,1,30,6
NORTE190,5353,1,1,0.95,2017,NORTE,NORTE,CAMARGO,DELICIAS DOS,DLD-115,115/13.8,2,30,3
NORTE191,5392,1,1,0.95,2017,NORTE,NORTE,CAMARGO,ARMENDARIZ,ARM-115,115/13.8,1,20,4
NORTE192,5392,1,1,0.95,,NORTE,NORTE,CAMARGO,ARMENDARIZ,ARM-115,115/13.8,2,20,3
NORTE193,53311,1,1,0.95,2017,NORTE,NORTE,CAMARGO,ABRHAM GONZALEZ,ABG-115,115/13.8,1,30,3
NORTE194,5354,1,1,0.95,2017,NORTE,NORTE,CAMARGO,BUFALO,BUF-115,115/13.8,1,9.4,1
NORTE195,5354,1,1,0.95,2024,NORTE,NORTE,CAMARGO,BUFALO,BUF-115,115/13.8,1,20,1
NORTE196,5365,1,1,0.95,2017,NORTE,NORTE,CAMARGO,JIMENEZ,JEZ-115,115/13.8,1,20,4
NORTE197,5365,1,1,0.95,2027,NORTE,NORTE,CAMARGO,JIMENEZ,JEZ-115,115/13.8,1,30,4
NORTE198,5371,1,1,0.95,2017,NORTE,NORTE,CAMARGO,RIO FLORIDO,RIF-115,115/13.8,2,20,4
NORTE199,5371,1,1,0.95,2020,NORTE,NORTE,CAMARGO,RIO FLORIDO,RIF-115,115/13.8,2,30,4
NORTE200,5433,I1,0,0.95,2017,NORTE,NORTE,CHIHUAHUA,PAPELERA DE CHIH.S.A. DE C.V.,PCH-115,115,5.80921E+11,16,
NORTE201,5438,I1,0,0.95,2017,NORTE,NORTE,CHIHUAHUA,"GCC CEMENTO, S.A. DE C.V.",CCU-115,115,5.80921E+11,21.687,
