CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL76,BUGAMBILIAS,21.51560445,21.89255526,22.46020089,23.07684838,23.70430367,24.31592169,25.14222467,22.2237298,22.97522259,23.81735889,24.4,24.9,25.4,25.9,26.4,26.9,27.4,10.9,11.4,11.9,12.42192982,12.96675131
OCCIDENTAL77,BUGAMBILIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,17.4,17.9,18.41436782,18.94351632
OCCIDENTAL78,LOMAS,0,0,0,0,0,0,0,25.29053036,25.74951477,26.29979117,26.82487605,27.62831861,28.43148833,29.23527501,30.21563505,31.08573555,32.27111011,36.5,36.7,36.9,37.10118694,37.30356788
OCCIDENTAL79,LOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL80,CIUDADELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.41250025,21.56044536,22.65832674,23.60523251
OCCIDENTAL81,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO SAN MARTIN),0.104096722,0.440239621,0.53657689,0.609452156,0.682880672,0.865488828,1.049287147,1.237998724,1.431444612,1.634477326,1.840803644,2.03493463,2.03493463,2.03493463,2.03493463,2.03493463,2.03493463,2.03493463,2.03493463,2.03493463,2.03493463,2.03493463
OCCIDENTAL82,SITEUR LINEA DOS DEL TREN,3.292123791,3.509445486,3.724434678,4.105849609,4.527893948,4.989448091,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127,5.322020127
OCCIDENTAL83,U SCINT IND MEXICO SA DE CV,1.218293037,1.295469541,1.425109061,1.571052787,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801,1.78699801
OCCIDENTAL84,HUENTITAN,16.07563007,16.01196825,16.09074139,16.20388064,16.32309506,16.43005797,16.67838125,16.94674743,17.22631974,17.56622752,17.88851397,18.39538143,18.90075187,19.40524085,20.02548561,20.57116786,21.32382248,22.12271626,22.3,22.4,22.50044843,22.6013473
OCCIDENTAL85,HUENTITAN,18.12783816,18.12132112,18.2754307,18.46871815,18.66923437,18.93297749,19.28355643,19.65868733,20.04829535,20.50984872,20.95268965,21.61417994,22.27700002,23.02938301,23.83684793,24.55904863,25.53224924,26.56554781,27.4,27.6,27.80145985,28.00439022
OCCIDENTAL86,PENAL,20.48772464,20.39025888,20.48385298,20.71365245,20.95162099,21.08135999,21.48621368,21.91873279,22.36772361,22.89736771,23.30777268,23.8,24,24.2,24.4,24.6,24.8,25,25.2,25.4,25.6015873,25.8047745
OCCIDENTAL87,PENAL,17.45250618,17.48602262,17.58067268,17.80660934,18.03970295,18.16557041,18.54291394,18.9447401,19.36145121,19.74997977,20.2,20.4,20.6,20.8,21,21.2,21.4,21.6,21.8,22,22.20183486,22.40552142
